ID;motivo_emp;valor_emp;tx_emp;emp_ativo
9785;EDUCACAO;8600;13.11;0
9786;PESSOAL;12000;13.11;0
9787;PESSOAL;15000;13.11;0
9788;EDUCACAO;15000;13.11;0
9789;Quitar outras dividas;20000;13.11;0
9790;Quitar outras dividas;15000;13.11;0
9791;MEDICO;15000;13.11;0
9792;Investimento;2500;13.11;1
9793;Investimento;12000;13.11;0
9794;EDUCACAO;9250;13.11;1
9795;Quitar outras dividas;8600;13.11;0
9796;PESSOAL;11100;13.11;0
9797;Investimento;12250;13.11;0
9798;EDUCACAO;6400;13.11;0
9799;EDUCACAO;13000;13.11;1
9800;Investimento;4000;13.11;0
9801;Quitar outras dividas;5600;13.11;0
9802;Quitar outras dividas;17000;13.11;0
9803;EDUCACAO;12000;13.11;1
9804;MEDICO;25000;13.11;1
9805;Reforma da Casa;25000;13.11;0
9806;Quitar outras dividas;24000;13.11;0
9807;Quitar outras dividas;20000;13.11;1
9808;Reforma da Casa;18000;13.11;1
9809;PESSOAL;16000;13.11;0
9810;Investimento;13750;13.11;0
9811;Investimento;2000;13.11;0
9812;PESSOAL;2400;13.11;0
9813;Quitar outras dividas;2500;13.11;1
9814;PESSOAL;12000;13.11;0
9815;MEDICO;12000;13.11;0
9816;MEDICO;4000;13.11;1
9817;Reforma da Casa;4000;13.11;1
9818;EDUCACAO;4500;13.11;0
9819;Investimento;4500;13.11;0
9820;PESSOAL;7800;13.11;0
9821;Investimento;9000;13.11;0
9822;Investimento;6000;13.11;0
9823;PESSOAL;8400;13.11;0
9824;Reforma da Casa;1500;13.11;0
9825;Quitar outras dividas;10750;13.11;0
9826;EDUCACAO;6400;13.11;0
9827;MEDICO;7200;13.11;0
9828;Quitar outras dividas;7500;13.11;0
9829;MEDICO;8000;13.11;1
9830;Quitar outras dividas;8000;13.11;0
9831;PESSOAL;7400;13.11;0
9832;Quitar outras dividas;12000;13.11;0
9833;EDUCACAO;5000;13.11;1
9834;PESSOAL;5000;13.11;1
9835;MEDICO;8000;13.11;0
9836;EDUCACAO;5000;13.11;0
9837;PESSOAL;3800;13.11;1
9838;EDUCACAO;19400;13.11;1
9839;PESSOAL;12000;13.11;0
9840;PESSOAL;4750;13.11;1
9841;Reforma da Casa;15000;13.11;0
9842;Reforma da Casa;13000;13.11;0
9843;EDUCACAO;12000;13.11;0
9844;MEDICO;15000;13.11;1
9845;Reforma da Casa;16000;13.11;1
9846;Quitar outras dividas;21600;13.11;0
9847;MEDICO;7400;13.11;0
9848;Investimento;4500;13.11;0
9849;MEDICO;1500;13.11;0
9850;EDUCACAO;6000;13.11;0
9851;EDUCACAO;16000;13.11;1
9852;Investimento;4000;13.11;1
9853;Quitar outras dividas;4200;13.11;0
9854;Reforma da Casa;25000;13.11;1
9855;MEDICO;18000;13.11;0
9856;PESSOAL;3500;13.11;0
9857;PESSOAL;15000;13.11;0
9858;Quitar outras dividas;8000;13.11;0
9859;Quitar outras dividas;15000;13.11;0
9860;Quitar outras dividas;20000;13.11;0
9861;Reforma da Casa;20000;13.11;1
9862;EDUCACAO;16000;13.11;0
9863;Investimento;15000;13.11;0
9864;MEDICO;25000;13.11;1
9865;Reforma da Casa;6300;13.11;0
9866;MEDICO;8400;13.11;0
9867;PESSOAL;15000;13.11;0
9868;Quitar outras dividas;2525;13.12;1
9869;PESSOAL;20000;13.12;1
9870;Quitar outras dividas;12000;13.12;1
9871;EDUCACAO;20500;13.16;0
9872;Quitar outras dividas;20000;13.16;1
9873;PESSOAL;18400;13.16;1
9874;EDUCACAO;18000;13.16;0
9875;MEDICO;5500;13.16;1
9876;Investimento;1000;13.16;0
9877;EDUCACAO;1500;13.16;1
9878;EDUCACAO;2000;13.16;0
9879;Investimento;4000;13.16;0
9880;EDUCACAO;2500;13.16;1
9881;Quitar outras dividas;8000;13.16;0
9882;Quitar outras dividas;3500;13.16;0
9883;Investimento;10800;13.16;0
9884;EDUCACAO;7000;13.16;0
9885;PESSOAL;10600;13.16;0
9886;EDUCACAO;4750;13.16;1
9887;Investimento;9000;13.16;0
9888;MEDICO;8500;13.16;0
9889;PESSOAL;5000;13.16;0
9890;EDUCACAO;10000;13.16;0
9891;EDUCACAO;3000;13.16;0
9892;EDUCACAO;6000;13.16;1
9893;EDUCACAO;15000;13.16;0
9894;Quitar outras dividas;4400;13.16;1
9895;EDUCACAO;17000;13.16;1
9896;PESSOAL;7000;13.16;0
9897;MEDICO;9250;13.16;0
9898;Quitar outras dividas;7000;13.16;1
9899;MEDICO;18500;13.16;0
9900;MEDICO;10500;13.16;0
9901;EDUCACAO;7750;13.16;0
9902;EDUCACAO;4500;13.16;0
9903;MEDICO;12000;13.16;0
9904;PESSOAL;8000;13.16;0
9905;MEDICO;13200;13.16;0
9906;PESSOAL;3000;13.16;0
9907;Quitar outras dividas;9000;13.16;0
9908;EDUCACAO;9600;13.16;1
9909;MEDICO;10000;13.16;1
9910;Investimento;10000;13.16;0
9911;MEDICO;10000;13.16;0
9912;Investimento;6000;13.16;0
9913;Investimento;10000;13.16;0
9914;PESSOAL;15000;13.16;1
9915;Quitar outras dividas;11200;13.16;1
9916;EDUCACAO;15000;13.16;0
9917;Investimento;12000;13.16;0
9918;PESSOAL;12000;13.16;0
9919;EDUCACAO;12000;13.16;1
9920;Investimento;15000;13.16;0
9921;Investimento;12000;13.16;0
9922;EDUCACAO;12250;13.16;1
9923;PESSOAL;14500;13.16;1
9924;Reforma da Casa;14500;13.16;1
9925;EDUCACAO;20000;13.16;0
9926;Investimento;21000;13.16;0
9927;MEDICO;15000;13.16;0
9928;Investimento;15000;13.16;0
9929;Quitar outras dividas;5000;13.16;0
9930;EDUCACAO;4500;13.16;1
9931;Investimento;18500;13.16;0
9932;PESSOAL;15000;13.16;0
9933;PESSOAL;6000;13.16;0
9934;Investimento;7000;13.16;1
9935;MEDICO;12000;13.16;0
9936;EDUCACAO;12250;13.16;1
9937;Investimento;12000;13.16;0
9938;Investimento;2000;13.16;0
9939;Investimento;6000;13.16;1
9940;MEDICO;8500;13.16;0
9941;Investimento;10800;13.16;0
9942;Reforma da Casa;20000;13.16;0
9943;PESSOAL;18000;13.16;1
9944;Reforma da Casa;2000;13.16;1
9945;Quitar outras dividas;1500;13.16;0
9946;MEDICO;2400;13.16;0
9947;EDUCACAO;15000;13.16;0
9948;MEDICO;3400;13.16;0
9949;Quitar outras dividas;12000;13.16;0
9950;PESSOAL;9600;13.16;0
9951;PESSOAL;3600;13.16;0
9952;EDUCACAO;10725;13.16;0
9953;EDUCACAO;9000;13.16;0
9954;PESSOAL;5000;13.16;0
9955;Quitar outras dividas;3800;13.16;0
9956;MEDICO;5000;13.16;0
9957;PESSOAL;5400;13.16;0
9958;MEDICO;3200;13.16;1
9959;MEDICO;6000;13.16;0
9960;MEDICO;6000;13.16;0
9961;MEDICO;8000;13.16;0
9962;EDUCACAO;9150;13.16;0
9963;MEDICO;9600;13.16;0
9964;MEDICO;10000;13.16;1
9965;Reforma da Casa;10000;13.16;1
9966;Investimento;15250;13.16;0
9967;Quitar outras dividas;10000;13.16;0
9968;Reforma da Casa;17600;13.16;0
9969;MEDICO;11200;13.16;0
9970;Reforma da Casa;12000;13.16;0
9971;MEDICO;12000;13.16;1
9972;PESSOAL;12000;13.16;1
9973;Quitar outras dividas;12000;13.16;0
9974;EDUCACAO;10400;13.16;0
9975;Investimento;12000;13.16;0
9976;MEDICO;12800;13.16;0
9977;Investimento;14000;13.16;0
9978;Quitar outras dividas;21000;13.16;0
9979;Reforma da Casa;6800;13.16;0
9980;Investimento;15000;13.16;0
9981;Reforma da Casa;25000;13.16;1
9982;MEDICO;15000;13.16;0
9983;PESSOAL;15000;13.16;0
9984;EDUCACAO;10000;13.16;0
9985;Quitar outras dividas;3500;13.16;1
9986;Quitar outras dividas;15000;13.16;0
9987;Investimento;21125;13.16;0
9988;PESSOAL;15000;13.16;0
9989;Investimento;5400;13.16;0
9990;MEDICO;3500;13.16;1
9991;Reforma da Casa;12000;13.16;0
9992;Investimento;18000;13.16;1
9993;MEDICO;17600;13.16;0
9994;PESSOAL;15000;13.16;0
9995;Investimento;15000;13.16;0
9996;MEDICO;12000;13.16;0
9997;PESSOAL;8000;13.16;0
9998;EDUCACAO;1700;13.16;0
9999;EDUCACAO;2000;13.16;0
10000;Reforma da Casa;15000;13.16;0
10001;PESSOAL;6400;13.16;0
10002;PESSOAL;10200;13.16;0
10003;Investimento;13000;13.16;0
10004;Investimento;14000;13.16;0
10005;Investimento;14000;13.16;0
10006;MEDICO;2000;13.16;0
10007;PESSOAL;5800;13.16;0
10008;PESSOAL;5800;13.16;0
10009;Investimento;7000;13.17;0
10010;Reforma da Casa;8000;13.17;1
10011;EDUCACAO;7500;13.17;0
10012;Quitar outras dividas;7500;13.17;1
10013;EDUCACAO;2300;13.17;0
10014;Quitar outras dividas;5000;13.17;1
10015;PESSOAL;25000;13.22;1
10016;PESSOAL;25000;13.22;1
10017;Quitar outras dividas;20000;13.22;1
10018;Quitar outras dividas;20000;13.22;1
10019;PESSOAL;20000;13.22;1
10020;PESSOAL;19000;13.22;0
10021;EDUCACAO;1500;13.22;0
10022;PESSOAL;15000;13.22;0
10023;Investimento;6000;13.22;0
10024;MEDICO;13000;13.22;1
10025;MEDICO;3000;13.22;0
10026;Investimento;3250;13.22;1
10027;Investimento;11000;13.22;0
10028;Quitar outras dividas;3000;13.22;0
10029;Reforma da Casa;7550;13.22;1
10030;EDUCACAO;10800;13.22;0
10031;Quitar outras dividas;4000;13.22;1
10032;Quitar outras dividas;4000;13.22;1
10033;Investimento;4000;13.22;0
10034;Reforma da Casa;7500;13.22;0
10035;Quitar outras dividas;4800;13.22;0
10036;EDUCACAO;4800;13.22;0
10037;Investimento;4800;13.22;0
10038;EDUCACAO;10000;13.22;1
10039;Quitar outras dividas;13750;13.22;1
10040;MEDICO;5000;13.22;0
10041;Investimento;5000;13.22;1
10042;MEDICO;10000;13.22;0
10043;Investimento;9000;13.22;0
10044;EDUCACAO;8950;13.22;1
10045;Quitar outras dividas;18000;13.22;1
10046;EDUCACAO;6000;13.22;0
10047;Reforma da Casa;6000;13.22;1
10048;Quitar outras dividas;6000;13.22;0
10049;Investimento;6300;13.22;0
10050;PESSOAL;6500;13.22;1
10051;EDUCACAO;6800;13.22;0
10052;Quitar outras dividas;2000;13.22;0
10053;EDUCACAO;7200;13.22;0
10054;Quitar outras dividas;7500;13.22;0
10055;EDUCACAO;7500;13.22;0
10056;Quitar outras dividas;8000;13.22;0
10057;Investimento;8000;13.22;0
10058;Investimento;10000;13.22;0
10059;MEDICO;9600;13.22;0
10060;PESSOAL;6500;13.22;0
10061;MEDICO;8400;13.22;0
10062;PESSOAL;9000;13.22;0
10063;Investimento;10000;13.22;1
10064;Quitar outras dividas;10000;13.22;0
10065;Reforma da Casa;15900;13.22;0
10066;MEDICO;10000;13.22;0
10067;Quitar outras dividas;10000;13.22;0
10068;EDUCACAO;21000;13.22;0
10069;PESSOAL;20000;13.22;0
10070;EDUCACAO;7500;13.22;0
10071;Reforma da Casa;1200;13.22;0
10072;Quitar outras dividas;8500;13.22;0
10073;Quitar outras dividas;8000;13.22;0
10074;EDUCACAO;11300;13.22;0
10075;PESSOAL;7000;13.22;0
10076;Quitar outras dividas;12000;13.22;0
10077;Quitar outras dividas;16000;13.22;0
10078;EDUCACAO;20000;13.22;0
10079;PESSOAL;16000;13.22;0
10080;PESSOAL;3200;13.22;0
10081;EDUCACAO;2500;13.22;0
10082;PESSOAL;2600;13.22;0
10083;EDUCACAO;8000;13.22;0
10084;PESSOAL;15000;13.22;1
10085;Reforma da Casa;19800;13.22;1
10086;PESSOAL;5000;13.22;1
10087;MEDICO;15000;13.22;0
10088;MEDICO;9600;13.22;0
10089;Investimento;15000;13.22;0
10090;Investimento;15250;13.22;1
10091;Quitar outras dividas;10000;13.22;0
10092;EDUCACAO;20000;13.22;0
10093;Reforma da Casa;15000;13.22;0
10094;PESSOAL;15000;13.22;1
10095;Quitar outras dividas;11300;13.22;0
10096;EDUCACAO;20000;13.22;0
10097;EDUCACAO;3200;13.22;0
10098;EDUCACAO;19800;13.22;1
10099;Investimento;6500;13.22;1
10100;Investimento;6000;13.22;0
10101;EDUCACAO;8000;13.22;0
10102;Quitar outras dividas;3000;13.22;0
10103;EDUCACAO;6300;13.22;0
10104;MEDICO;13750;13.22;1
10105;PESSOAL;7000;13.22;0
10106;Quitar outras dividas;11000;13.22;0
10107;Reforma da Casa;6500;13.22;0
10108;Investimento;16000;13.22;0
10109;EDUCACAO;7500;13.22;0
10110;Reforma da Casa;20000;13.22;1
10111;PESSOAL;20000;13.22;0
10112;PESSOAL;20000;13.22;0
10113;Quitar outras dividas;20000;13.22;0
10114;MEDICO;1200;13.22;0
10115;EDUCACAO;4650;13.22;0
10116;Investimento;2400;13.22;0
10117;Quitar outras dividas;2500;13.22;1
10118;Reforma da Casa;3500;13.22;0
10119;EDUCACAO;2500;13.22;0
10120;MEDICO;4000;13.22;0
10121;MEDICO;4500;13.22;0
10122;Reforma da Casa;10000;13.22;0
10123;MEDICO;5600;13.22;0
10124;MEDICO;6000;13.22;0
10125;EDUCACAO;6000;13.22;0
10126;PESSOAL;6000;13.22;0
10127;PESSOAL;3000;13.22;0
10128;Investimento;7500;13.22;0
10129;PESSOAL;7000;13.22;0
10130;Investimento;7200;13.22;0
10131;EDUCACAO;7500;13.22;0
10132;EDUCACAO;9800;13.22;0
10133;Investimento;13500;13.22;0
10134;MEDICO;8000;13.22;0
10135;PESSOAL;8000;13.22;0
10136;MEDICO;2500;13.22;0
10137;Investimento;16000;13.22;0
10138;Quitar outras dividas;5100;13.22;1
10139;PESSOAL;10000;13.22;0
10140;EDUCACAO;15000;13.22;0
10141;PESSOAL;10000;13.22;0
10142;Investimento;12000;13.22;1
10143;EDUCACAO;3000;13.22;0
10144;MEDICO;4900;13.22;0
10145;Quitar outras dividas;15000;13.22;1
10146;Quitar outras dividas;18000;13.22;0
10147;Investimento;3000;13.22;0
10148;MEDICO;6000;13.22;0
10149;Reforma da Casa;20000;13.22;0
10150;MEDICO;12000;13.22;1
10151;MEDICO;7200;13.22;0
10152;Reforma da Casa;20000;13.22;0
10153;Investimento;10000;13.22;0
10154;Investimento;7500;13.22;0
10155;MEDICO;20000;13.22;0
10156;Reforma da Casa;18000;13.22;0
10157;Investimento;16000;13.22;0
10158;PESSOAL;15000;13.22;0
10159;MEDICO;6000;13.22;0
10160;MEDICO;5000;13.22;0
10161;MEDICO;5000;13.22;1
10162;MEDICO;14000;13.22;0
10163;EDUCACAO;9000;13.22;0
10164;EDUCACAO;8000;13.22;0
10165;MEDICO;20000;13.22;0
10166;MEDICO;8400;13.22;0
10167;Investimento;10000;13.22;0
10168;Reforma da Casa;11500;13.22;0
10169;MEDICO;14000;13.22;0
10170;Investimento;9600;13.22;0
10171;Reforma da Casa;15000;13.22;0
10172;MEDICO;2000;13.22;1
10173;MEDICO;8000;13.22;0
10174;Quitar outras dividas;15000;13.22;0
10175;PESSOAL;6000;13.23;0
10176;EDUCACAO;18000;13.23;0
10177;EDUCACAO;16000;13.23;1
10178;PESSOAL;8500;13.23;0
10179;PESSOAL;1000;13.23;0
10180;PESSOAL;5500;13.23;0
10181;EDUCACAO;2000;13.23;0
10182;Quitar outras dividas;5000;13.23;0
10183;PESSOAL;3500;13.23;0
10184;Quitar outras dividas;5000;13.23;0
10185;MEDICO;4200;13.23;0
10186;PESSOAL;5000;13.23;0
10187;Investimento;5000;13.23;0
10188;Investimento;8500;13.23;1
10189;Reforma da Casa;5000;13.23;0
10190;EDUCACAO;5000;13.23;0
10191;MEDICO;5000;13.23;1
10192;MEDICO;7000;13.23;0
10193;MEDICO;5600;13.23;1
10194;Reforma da Casa;6000;13.23;1
10195;Investimento;6000;13.23;0
10196;PESSOAL;6000;13.23;0
10197;Reforma da Casa;6000;13.23;0
10198;Investimento;6500;13.23;0
10199;Investimento;6400;13.23;0
10200;MEDICO;7000;13.23;0
10201;Investimento;7000;13.23;0
10202;PESSOAL;12000;13.23;0
10203;Investimento;7600;13.23;1
10204;EDUCACAO;8000;13.23;1
10205;PESSOAL;8000;13.23;0
10206;Investimento;8400;13.23;0
10207;Investimento;15000;13.23;0
10208;PESSOAL;14000;13.23;0
10209;Quitar outras dividas;2400;13.23;0
10210;EDUCACAO;13000;13.23;0
10211;PESSOAL;10000;13.23;0
10212;MEDICO;10000;13.23;1
10213;PESSOAL;10000;13.23;0
10214;Quitar outras dividas;3500;13.23;0
10215;EDUCACAO;8000;13.23;0
10216;EDUCACAO;10000;13.23;0
10217;PESSOAL;4000;13.23;0
10218;Investimento;10000;13.23;0
10219;PESSOAL;12000;13.23;1
10220;EDUCACAO;12000;13.23;0
10221;EDUCACAO;13000;13.23;0
10222;MEDICO;12000;13.23;0
10223;EDUCACAO;3000;13.23;0
10224;EDUCACAO;22000;13.23;1
10225;PESSOAL;12000;13.23;0
10226;Quitar outras dividas;3600;13.23;0
10227;Quitar outras dividas;6000;13.23;0
10228;Investimento;5500;13.23;0
10229;Investimento;1800;13.23;0
10230;PESSOAL;20000;13.23;0
10231;MEDICO;10000;13.23;0
10232;Investimento;10000;13.23;1
10233;PESSOAL;20000;13.23;0
10234;MEDICO;1800;13.23;0
10235;MEDICO;8000;13.23;0
10236;PESSOAL;5000;13.23;1
10237;Quitar outras dividas;8500;13.23;0
10238;PESSOAL;24250;13.23;0
10239;MEDICO;17600;13.23;0
10240;Quitar outras dividas;1250;13.23;0
10241;EDUCACAO;1500;13.23;0
10242;Reforma da Casa;1500;13.23;0
10243;PESSOAL;6000;13.23;0
10244;Investimento;2500;13.23;0
10245;MEDICO;2500;13.23;0
10246;EDUCACAO;3000;13.23;1
10247;Reforma da Casa;12000;13.23;0
10248;Reforma da Casa;16000;13.23;0
10249;Reforma da Casa;4800;13.23;1
10250;Investimento;4800;13.23;0
10251;EDUCACAO;5700;13.23;0
10252;MEDICO;5300;13.23;0
10253;Quitar outras dividas;5000;13.23;0
10254;MEDICO;5500;13.23;0
10255;Quitar outras dividas;5500;13.23;0
10256;Reforma da Casa;5675;13.23;0
10257;PESSOAL;6000;13.23;0
10258;EDUCACAO;6000;13.23;1
10259;Reforma da Casa;6000;13.23;0
10260;EDUCACAO;6125;13.23;0
10261;Investimento;1000;13.23;0
10262;Reforma da Casa;6400;13.23;0
10263;Investimento;6000;13.23;0
10264;Reforma da Casa;9000;13.23;0
10265;Investimento;8000;13.23;0
10266;Investimento;13500;13.23;0
10267;Quitar outras dividas;8500;13.23;0
10268;Investimento;5000;13.23;0
10269;MEDICO;10000;13.23;1
10270;Quitar outras dividas;6400;13.23;0
10271;Investimento;3250;13.23;0
10272;EDUCACAO;4200;13.23;0
10273;MEDICO;10000;13.23;0
10274;Quitar outras dividas;11200;13.23;1
10275;PESSOAL;12000;13.23;0
10276;Investimento;10000;13.23;0
10277;PESSOAL;2650;13.23;0
10278;EDUCACAO;12000;13.23;0
10279;MEDICO;8000;13.23;0
10280;MEDICO;12250;13.23;1
10281;PESSOAL;14000;13.23;0
10282;Investimento;25000;13.23;0
10283;Investimento;14500;13.23;1
10284;Quitar outras dividas;1800;13.23;1
10285;EDUCACAO;1600;13.23;0
10286;MEDICO;6450;13.23;0
10287;MEDICO;8000;13.23;0
10288;PESSOAL;6400;13.23;0
10289;Quitar outras dividas;12000;13.23;0
10290;MEDICO;5000;13.23;0
10291;EDUCACAO;8000;13.23;0
10292;EDUCACAO;6000;13.23;1
10293;Reforma da Casa;4800;13.23;1
10294;PESSOAL;8000;13.23;0
10295;Investimento;2000;13.23;0
10296;EDUCACAO;3000;13.23;1
10297;MEDICO;4000;13.23;0
10298;Reforma da Casa;15000;13.23;0
10299;Investimento;5000;13.23;0
10300;Investimento;5500;13.23;1
10301;Investimento;5000;13.23;1
10302;Investimento;9600;13.23;0
10303;MEDICO;10000;13.23;0
10304;Reforma da Casa;19800;13.23;0
10305;Quitar outras dividas;14000;13.23;0
10306;Quitar outras dividas;7750;13.23;1
10307;Quitar outras dividas;2000;13.23;0
10308;Reforma da Casa;5000;13.23;1
10309;PESSOAL;3000;13.23;1
10310;Quitar outras dividas;4650;13.23;0
10311;PESSOAL;10000;13.23;0
10312;EDUCACAO;16000;13.24;1
10313;Quitar outras dividas;3500;13.24;1
10314;PESSOAL;6000;13.24;0
10315;Reforma da Casa;5000;13.24;0
10316;Quitar outras dividas;15000;13.24;0
10317;PESSOAL;12000;13.24;0
10318;EDUCACAO;7500;13.24;1
10319;PESSOAL;7500;13.24;1
10320;Reforma da Casa;7500;13.24;1
10321;Reforma da Casa;10000;13.24;0
10322;Investimento;9100;13.24;1
10323;Investimento;12000;13.24;0
10324;EDUCACAO;7500;13.24;0
10325;Investimento;15000;13.24;0
10326;Reforma da Casa;25000;13.24;1
10327;Investimento;15000;13.24;0
10328;MEDICO;7500;13.24;1
10329;EDUCACAO;9100;13.24;1
10330;Investimento;25000;13.24;1
10331;EDUCACAO;16000;13.24;1
10332;Investimento;13150;13.24;1
10333;MEDICO;10000;13.24;1
10334;Quitar outras dividas;18000;13.24;0
10335;Quitar outras dividas;12000;13.24;1
10336;Reforma da Casa;20000;13.24;0
10337;PESSOAL;15000;13.24;1
10338;Reforma da Casa;7500;13.24;0
10339;PESSOAL;6600;13.24;0
10340;Reforma da Casa;7500;13.24;1
10341;EDUCACAO;10000;13.24;1
10342;Quitar outras dividas;13200;13.24;1
10343;Investimento;12000;13.24;0
10344;EDUCACAO;2000;13.3;1
10345;Quitar outras dividas;3000;13.3;1
10346;PESSOAL;20000;13.3;0
10347;Reforma da Casa;12000;13.3;1
10348;EDUCACAO;12000;13.3;0
10349;Quitar outras dividas;9400;13.3;1
10350;PESSOAL;12000;13.3;1
10351;PESSOAL;10000;13.3;0
10352;EDUCACAO;25000;13.35;1
10353;Quitar outras dividas;3000;13.35;0
10354;Investimento;18250;13.35;1
10355;PESSOAL;16000;13.35;0
10356;Quitar outras dividas;1800;13.35;0
10357;MEDICO;2000;13.35;0
10358;EDUCACAO;2500;13.35;0
10359;MEDICO;3500;13.35;1
10360;MEDICO;10500;13.35;1
10361;EDUCACAO;4000;13.35;1
10362;Investimento;10000;13.35;0
10363;Quitar outras dividas;4000;13.35;0
10364;EDUCACAO;4800;13.35;0
10365;EDUCACAO;4800;13.35;0
10366;Reforma da Casa;3500;13.35;1
10367;EDUCACAO;9000;13.35;0
10368;Quitar outras dividas;8500;13.35;0
10369;MEDICO;6000;13.35;1
10370;Reforma da Casa;6000;13.35;1
10371;Investimento;4750;13.35;0
10372;Quitar outras dividas;8000;13.35;0
10373;Investimento;7000;13.35;0
10374;EDUCACAO;10000;13.35;0
10375;Investimento;8000;13.35;0
10376;PESSOAL;10000;13.35;0
10377;MEDICO;2000;13.35;1
10378;EDUCACAO;12000;13.35;0
10379;EDUCACAO;3000;13.35;0
10380;MEDICO;20000;13.35;0
10381;MEDICO;12000;13.35;0
10382;MEDICO;2800;13.35;1
10383;MEDICO;18000;13.35;0
10384;Reforma da Casa;10000;13.35;0
10385;MEDICO;15000;13.35;0
10386;MEDICO;1500;13.35;0
10387;MEDICO;5000;13.35;0
10388;MEDICO;15000;13.35;0
10389;Reforma da Casa;2000;13.35;1
10390;MEDICO;3500;13.35;1
10391;Quitar outras dividas;4000;13.35;1
10392;Reforma da Casa;12000;13.35;0
10393;MEDICO;7000;13.35;0
10394;PESSOAL;8000;13.35;0
10395;EDUCACAO;3100;13.35;0
10396;Reforma da Casa;5000;13.35;0
10397;MEDICO;4000;13.35;0
10398;Quitar outras dividas;4000;13.35;0
10399;PESSOAL;4800;13.35;0
10400;Reforma da Casa;10000;13.35;0
10401;Investimento;5000;13.35;0
10402;PESSOAL;2000;13.35;0
10403;Investimento;2500;13.35;0
10404;EDUCACAO;6000;13.35;0
10405;EDUCACAO;6400;13.35;0
10406;MEDICO;7000;13.35;0
10407;MEDICO;9000;13.35;0
10408;MEDICO;6000;13.35;0
10409;PESSOAL;5000;13.35;1
10410;MEDICO;4000;13.35;1
10411;PESSOAL;12000;13.35;0
10412;MEDICO;21000;13.35;0
10413;EDUCACAO;14400;13.35;0
10414;EDUCACAO;3000;13.35;0
10415;PESSOAL;4000;13.35;0
10416;PESSOAL;8000;13.35;0
10417;Investimento;10000;13.35;0
10418;MEDICO;3000;13.35;0
10419;MEDICO;10000;13.35;0
10420;EDUCACAO;12000;13.35;0
10421;Quitar outras dividas;14400;13.35;0
10422;Quitar outras dividas;3000;13.35;0
10423;MEDICO;6500;13.35;0
10424;MEDICO;5000;13.35;0
10425;PESSOAL;7000;13.35;0
10426;MEDICO;3850;13.35;0
10427;PESSOAL;4200;13.35;0
10428;Reforma da Casa;3250;13.35;0
10429;Quitar outras dividas;20000;13.35;0
10430;MEDICO;19750;13.35;1
10431;Reforma da Casa;20000;13.36;1
10432;MEDICO;3000;13.36;1
10433;MEDICO;10000;13.36;1
10434;Quitar outras dividas;20000;13.36;1
10435;EDUCACAO;6000;13.36;0
10436;Investimento;10000;13.36;0
10437;EDUCACAO;21000;13.36;1
10438;Reforma da Casa;25000;13.36;1
10439;PESSOAL;25000;13.36;1
10440;EDUCACAO;25000;13.43;1
10441;PESSOAL;25000;13.43;0
10442;EDUCACAO;20000;13.43;1
10443;Reforma da Casa;1000;13.43;1
10444;EDUCACAO;2000;13.43;0
10445;EDUCACAO;2000;13.43;0
10446;Investimento;2100;13.43;0
10447;Investimento;13500;13.43;1
10448;MEDICO;3000;13.43;1
10449;EDUCACAO;6500;13.43;0
10450;EDUCACAO;3600;13.43;0
10451;Reforma da Casa;3600;13.43;1
10452;EDUCACAO;4000;13.43;0
10453;EDUCACAO;4500;13.43;0
10454;EDUCACAO;4500;13.43;0
10455;EDUCACAO;7000;13.43;0
10456;EDUCACAO;5000;13.43;0
10457;PESSOAL;1500;13.43;0
10458;EDUCACAO;4000;13.43;0
10459;MEDICO;7350;13.43;0
10460;EDUCACAO;8000;13.43;0
10461;Quitar outras dividas;5025;13.43;0
10462;Investimento;10000;13.43;0
10463;Reforma da Casa;5825;13.43;0
10464;PESSOAL;9200;13.43;0
10465;Reforma da Casa;10000;13.43;1
10466;PESSOAL;12000;13.43;0
10467;Investimento;2200;13.43;0
10468;Reforma da Casa;12000;13.43;0
10469;PESSOAL;10000;13.43;0
10470;PESSOAL;4800;13.43;0
10471;PESSOAL;15000;13.43;0
10472;MEDICO;15000;13.43;1
10473;Investimento;15450;13.43;1
10474;PESSOAL;1500;13.43;0
10475;Investimento;6500;13.43;0
10476;Quitar outras dividas;4000;13.43;0
10477;Reforma da Casa;3600;13.43;1
10478;Investimento;13500;13.43;1
10479;PESSOAL;14700;13.43;0
10480;Investimento;7500;13.43;0
10481;Reforma da Casa;10000;13.43;1
10482;Quitar outras dividas;2300;13.43;1
10483;PESSOAL;3000;13.43;0
10484;Investimento;3425;13.43;0
10485;MEDICO;4800;13.43;0
10486;Investimento;10000;13.43;0
10487;Quitar outras dividas;8500;13.43;1
10488;Quitar outras dividas;6000;13.43;0
10489;MEDICO;7000;13.43;0
10490;EDUCACAO;5000;13.43;0
10491;Investimento;12500;13.43;0
10492;MEDICO;8000;13.43;0
10493;Reforma da Casa;11000;13.43;0
10494;EDUCACAO;4000;13.43;0
10495;Investimento;9000;13.43;0
10496;Reforma da Casa;20000;13.43;1
10497;Quitar outras dividas;16000;13.43;0
10498;Investimento;5600;13.43;0
10499;Reforma da Casa;15000;13.43;0
10500;Reforma da Casa;15000;13.43;0
10501;EDUCACAO;10000;13.43;0
10502;Reforma da Casa;10000;13.43;0
10503;Reforma da Casa;3000;13.43;0
10504;Reforma da Casa;5000;13.43;0
10505;Investimento;4000;13.43;0
10506;Reforma da Casa;4500;13.43;0
