ID;idade;renda_ano;moradia;anos_trabalho_atual;dados_contato;anos_hist_credito
19207;33;25200;aluguel;1;0;6
21315;33;25200;aluguel;0;0;7
27033;33;25200;aluguel;3;0;6
22188;33;25700;aluguel;3;0;10
18765;33;26000;FINANCIADA;1;0;6
23274;33;26100;aluguel;16;0;6
18761;33;26400;aluguel;3;0;7
26902;33;26400;propria;13;0;9
18794;33;26688;FINANCIADA;6;0;10
21515;33;27120;aluguel;;0;8
20466;33;27996;aluguel;0;0;8
18869;33;28000;propria;3;0;10
23569;33;28200;aluguel;2;0;8
20130;33;28800;aluguel;5;0;5
24013;33;29000;aluguel;0;1;9
28607;33;29000;aluguel;0;1;7
23716;33;29736;aluguel;;0;10
18613;33;30000;aluguel;2;0;8
18806;33;30000;aluguel;3;0;10
18957;33;30000;aluguel;11;0;5
18964;33;30000;propria;8;0;9
18981;33;30000;FINANCIADA;1;1;7
19006;33;30000;FINANCIADA;1;0;9
19061;33;30000;propria;1;1;10
19072;33;30000;FINANCIADA;17;0;6
19112;33;30000;FINANCIADA;8;0;5
19129;33;30000;FINANCIADA;1;0;8
19134;33;30000;aluguel;2;0;5
20666;33;30000;aluguel;0;0;8
21539;33;30000;aluguel;0;0;10
21595;33;30000;aluguel;2;0;10
22109;33;30000;aluguel;0;0;5
22488;33;30000;aluguel;6;0;10
22611;33;30000;aluguel;14;0;5
23966;33;30000;aluguel;11;0;6
25032;33;30000;aluguel;3;0;8
27042;33;30000;aluguel;0;0;9
28012;33;30000;aluguel;3;0;5
28354;33;30000;aluguel;2;1;9
28644;33;30000;aluguel;14;0;8
29042;33;30000;aluguel;0;0;10
19909;33;30500;FINANCIADA;1;0;6
23881;33;30784;aluguel;7;0;8
19208;33;30929;FINANCIADA;12;0;7
19945;33;31000;FINANCIADA;2;0;6
26328;33;31000;propria;0;0;9
22493;33;31500;aluguel;16;0;6
19342;33;32004;FINANCIADA;4;0;7
20151;33;32004;aluguel;3;0;7
28462;33;32004;aluguel;3;0;9
19282;33;32400;aluguel;6;1;10
24875;33;32400;aluguel;8;0;10
18674;33;33000;aluguel;4;0;5
19384;33;33000;FINANCIADA;3;0;8
19385;33;33000;FINANCIADA;6;0;5
22618;33;33000;aluguel;0;0;9
26117;33;33036;aluguel;4;1;5
21564;33;33500;aluguel;0;0;9
23783;33;33504;aluguel;4;0;8
19452;33;33600;FINANCIADA;;0;8
19460;33;33600;propria;3;0;8
18645;33;33852;aluguel;4;0;9
19488;33;33996;FINANCIADA;4;0;10
19141;33;34000;aluguel;5;0;9
20459;33;34000;FINANCIADA;8;0;9
22930;33;34000;aluguel;6;0;5
23581;33;34000;aluguel;3;1;10
24004;33;34000;aluguel;7;0;9
24122;33;34000;aluguel;4;1;8
24897;33;34000;aluguel;17;0;8
19402;33;34320;aluguel;1;0;5
18823;33;34400;aluguel;0;0;6
20161;33;34400;aluguel;6;0;9
25940;33;34500;propria;0;0;7
26389;33;34800;aluguel;17;0;8
19598;33;35000;FINANCIADA;3;0;5
19618;33;35000;propria;4;0;5
19620;33;35000;FINANCIADA;4;0;9
19632;33;35000;FINANCIADA;2;0;6
19661;33;35000;FINANCIADA;15;1;7
19950;33;35000;aluguel;12;0;10
20168;33;35000;aluguel;0;0;5
20706;33;35000;aluguel;0;0;5
24018;33;35000;aluguel;2;1;10
24904;33;35000;aluguel;5;0;9
28235;33;35000;FINANCIADA;3;0;9
28349;33;35000;FINANCIADA;2;0;10
20556;33;35050;FINANCIADA;15;0;6
19721;33;35360;FINANCIADA;7;0;5
21646;33;35496;aluguel;3;1;8
21647;33;35600;aluguel;1;0;5
27967;33;35600;aluguel;1;1;6
19755;33;36000;FINANCIADA;17;0;6
19771;33;36000;FINANCIADA;10;0;8
19798;33;36000;FINANCIADA;2;0;5
19849;33;36000;FINANCIADA;3;0;10
19859;33;36000;propria;0;0;7
21379;33;36000;aluguel;5;0;7
21602;33;36000;aluguel;1;1;8
22392;33;36000;aluguel;5;0;5
25117;33;36000;aluguel;9;0;6
25723;33;36000;aluguel;5;0;6
25747;33;36000;aluguel;10;0;10
29105;33;36000;FINANCIADA;10;0;9
19905;33;36500;FINANCIADA;4;0;6
19907;33;36500;FINANCIADA;17;0;6
28373;33;36500;FINANCIADA;1;0;6
28704;33;36500;FINANCIADA;4;0;8
26749;33;36700;aluguel;7;0;10
19953;33;37000;FINANCIADA;2;0;7
28664;33;37000;FINANCIADA;2;0;9
19987;33;37200;FINANCIADA;3;0;5
20340;33;37440;aluguel;5;0;10
28842;33;37440;aluguel;5;0;8
20010;33;37500;FINANCIADA;3;1;7
19419;33;38000;aluguel;3;1;10
20057;33;38000;propria;4;0;10
20086;33;38000;FINANCIADA;0;0;6
20639;33;38000;aluguel;10;1;6
26762;33;38016;aluguel;10;0;9
20184;33;38196;aluguel;1;0;5
19958;33;38400;aluguel;6;0;8
20121;33;38400;FINANCIADA;0;0;7
20127;33;38400;propria;0;0;8
20143;33;38400;propria;1;1;7
22639;33;38400;aluguel;;0;5
28086;33;38400;FINANCIADA;0;0;8
20753;33;38500;aluguel;1;0;10
22664;33;38604;aluguel;0;0;5
20172;33;39000;propria;0;0;7
26856;33;39000;aluguel;4;1;5
20221;33;39504;FINANCIADA;17;0;5
28796;33;39504;FINANCIADA;17;0;9
20242;33;39600;FINANCIADA;0;0;7
19432;33;40000;aluguel;6;0;10
20197;33;40000;aluguel;2;0;10
20198;33;40000;aluguel;4;0;7
20352;33;40000;FINANCIADA;12;0;8
20356;33;40000;FINANCIADA;17;1;9
20384;33;40000;propria;2;0;8
20415;33;40000;FINANCIADA;4;0;8
20430;33;40000;FINANCIADA;4;0;5
20456;33;40000;FINANCIADA;1;0;8
20461;33;40000;FINANCIADA;2;0;10
20462;33;40000;FINANCIADA;3;0;5
21631;33;40000;aluguel;0;0;6
26777;33;40000;aluguel;15;0;5
28170;33;40000;aluguel;15;0;9
28729;33;40000;aluguel;17;1;5
20480;33;40056;FINANCIADA;5;0;6
20508;33;40800;FINANCIADA;;0;5
20532;33;41000;FINANCIADA;6;0;9
22126;33;41000;aluguel;2;0;7
23473;33;41000;aluguel;2;0;6
20559;33;41196;propria;0;0;7
19459;33;41277;aluguel;3;0;8
20590;33;41916;FINANCIADA;2;0;8
19843;33;42000;aluguel;4;1;5
20209;33;42000;aluguel;2;0;9
20607;33;42000;FINANCIADA;3;0;6
20621;33;42000;propria;;0;6
20644;33;42000;FINANCIADA;2;0;7
20659;33;42000;FINANCIADA;5;0;5
20686;33;42000;FINANCIADA;12;0;10
23008;33;42000;aluguel;0;0;7
23631;33;42000;aluguel;3;0;8
25201;33;42000;aluguel;3;0;7
26135;33;42000;aluguel;12;1;8
26659;33;42000;aluguel;0;0;10
26667;33;42000;aluguel;8;1;9
28150;33;42000;aluguel;3;1;6
21333;33;42230;aluguel;1;0;10
23632;33;42597;aluguel;5;0;5
20236;33;42804;aluguel;17;1;7
23440;33;42996;aluguel;2;0;9
28139;33;42996;aluguel;2;0;9
20799;33;43000;FINANCIADA;4;1;10
22403;33;43000;aluguel;2;0;6
23025;33;43000;aluguel;6;0;8
23693;33;43000;aluguel;1;1;10
20826;33;43200;FINANCIADA;2;0;8
24963;33;43200;aluguel;6;0;7
24171;33;43337;aluguel;17;0;6
19252;33;44000;aluguel;10;0;6
20863;33;44000;FINANCIADA;17;0;10
20890;33;44000;FINANCIADA;5;0;9
21699;33;44000;FINANCIADA;2;1;8
21727;33;44000;aluguel;6;0;8
21866;33;44000;FINANCIADA;6;0;10
22687;33;44000;aluguel;1;1;6
23030;33;44000;aluguel;5;0;8
23659;33;44000;aluguel;0;1;6
23806;33;44000;aluguel;2;1;5
25818;33;44000;aluguel;3;0;7
28852;33;44000;aluguel;3;0;6
20910;33;44004;FINANCIADA;4;0;7
20917;33;44136;FINANCIADA;2;0;8
21942;33;44400;FINANCIADA;3;1;6
28247;33;44400;FINANCIADA;3;1;9
20940;33;44500;propria;6;0;6
24414;33;44784;aluguel;2;0;6
20502;33;45000;aluguel;1;0;8
21029;33;45000;aluguel;2;0;6
21969;33;45000;FINANCIADA;17;0;8
21980;33;45000;FINANCIADA;3;1;6
22204;33;45000;aluguel;13;1;6
22418;33;45000;aluguel;0;0;8
23047;33;45000;aluguel;2;0;6
23807;33;45000;aluguel;2;0;5
25234;33;45000;aluguel;4;0;6
28968;33;45000;aluguel;4;0;5
29107;33;45000;FINANCIADA;3;0;7
21166;33;45180;FINANCIADA;0;0;7
20815;33;45360;aluguel;3;0;6
21198;33;45600;FINANCIADA;1;0;10
24916;33;45600;aluguel;0;0;8
21382;33;46000;aluguel;13;0;9
22048;33;46000;FINANCIADA;8;0;6
21298;33;46709;FINANCIADA;;0;8
26694;33;46800;aluguel;9;0;6
20390;33;47360;aluguel;5;0;5
18302;33;47580;aluguel;12;0;8
17959;33;48000;aluguel;11;0;10
18779;33;48000;aluguel;4;0;10
18878;33;48000;aluguel;2;0;8
18879;33;48000;aluguel;2;0;6
19764;33;48000;aluguel;17;0;10
19994;33;48000;aluguel;4;0;10
20224;33;48000;aluguel;0;0;5
21384;33;48000;propria;5;0;10
21386;33;48000;propria;2;0;8
21399;33;48000;FINANCIADA;9;0;10
21401;33;48000;FINANCIADA;17;0;8
21403;33;48000;FINANCIADA;7;0;6
21416;33;48000;propria;11;0;8
21503;33;48000;FINANCIADA;1;0;10
21506;33;48000;FINANCIADA;1;0;10
21527;33;48000;FINANCIADA;2;0;10
21538;33;48000;FINANCIADA;4;0;10
22238;33;48000;FINANCIADA;7;0;5
22430;33;48000;aluguel;1;0;8
23811;33;48000;aluguel;5;1;7
19557;33;49000;aluguel;2;0;7
21705;33;49000;aluguel;2;0;6
22518;33;49000;aluguel;6;0;7
25788;33;49548;aluguel;6;1;5
28484;33;49548;aluguel;6;0;8
21620;33;49700;FINANCIADA;0;0;9
22436;33;49896;aluguel;8;0;9
18321;33;50000;aluguel;0;0;7
19491;33;50000;aluguel;0;0;7
19999;33;50000;aluguel;5;0;5
21692;33;50000;propria;5;0;7
21706;33;50000;FINANCIADA;8;0;10
21718;33;50000;FINANCIADA;7;0;5
21850;33;50000;propria;2;0;6
21870;33;50000;propria;1;1;7
22582;33;50000;FINANCIADA;14;0;7
23660;33;50000;aluguel;1;0;5
24388;33;50000;aluguel;3;0;8
26183;33;50000;aluguel;2;0;9
27937;33;50000;aluguel;6;1;5
28319;33;50000;FINANCIADA;7;0;7
28778;33;50000;aluguel;1;0;9
21933;33;50400;FINANCIADA;3;0;9
22641;33;50500;FINANCIADA;2;1;8
22691;33;50750;aluguel;2;1;6
24415;33;50800;aluguel;16;1;7
28265;33;50800;aluguel;16;1;10
19868;33;51000;aluguel;0;0;7
21085;33;51000;aluguel;17;1;9
21993;33;51000;FINANCIADA;12;0;5
22698;33;51000;FINANCIADA;2;0;7
19228;33;51200;aluguel;1;1;8
27199;33;51500;aluguel;2;0;10
22027;33;51888;FINANCIADA;13;0;10
22032;33;51996;FINANCIADA;3;0;9
24428;33;51996;aluguel;4;0;6
22052;33;52000;FINANCIADA;4;0;5
22100;33;52000;FINANCIADA;1;0;5
19307;33;53000;aluguel;6;0;7
19519;33;53000;aluguel;1;0;5
20001;33;53000;aluguel;4;0;5
22187;33;53000;FINANCIADA;2;0;5
22191;33;53000;aluguel;6;0;6
24443;33;53000;aluguel;13;0;9
24447;33;53000;aluguel;2;0;9
28411;33;53000;aluguel;1;1;5
28874;33;53000;aluguel;6;0;7
18342;33;53004;aluguel;0;0;10
28060;33;53004;aluguel;0;1;9
23106;33;53040;aluguel;3;0;10
18817;33;53326;aluguel;8;0;7
19962;33;53796;aluguel;1;0;6
22141;33;54000;aluguel;1;1;7
22251;33;54000;FINANCIADA;8;0;7
22257;33;54000;FINANCIADA;3;1;8
22263;33;54000;FINANCIADA;6;0;6
22311;33;54000;FINANCIADA;7;0;10
22965;33;54000;FINANCIADA;7;0;7
23142;33;54000;FINANCIADA;3;1;10
24451;33;54000;aluguel;13;0;5
24460;33;54000;aluguel;15;0;8
27254;33;54000;aluguel;17;0;7
28138;33;54000;FINANCIADA;7;1;7
28848;33;54000;aluguel;15;0;6
22329;33;54072;FINANCIADA;1;0;7
24195;33;54400;FINANCIADA;2;0;9
19527;33;55000;aluguel;3;0;7
19929;33;55000;aluguel;1;0;6
20003;33;55000;aluguel;5;0;6
21754;33;55000;aluguel;3;1;5
22372;33;55000;FINANCIADA;7;0;5
22414;33;55000;FINANCIADA;3;0;7
22447;33;55000;FINANCIADA;5;0;6
22479;33;55000;propria;4;0;9
22506;33;55000;FINANCIADA;4;0;9
28169;33;55000;FINANCIADA;7;0;10
20852;33;55070;aluguel;0;0;5
23434;33;55200;aluguel;3;1;10
24925;33;55259;aluguel;15;0;5
22562;33;55920;FINANCIADA;9;0;6
22139;33;56000;aluguel;1;0;6
22571;33;56000;FINANCIADA;13;0;6
22599;33;56000;FINANCIADA;2;0;10
24495;33;56000;aluguel;7;0;6
24496;33;56000;aluguel;2;0;5
22626;33;56100;propria;13;0;8
18520;33;56136;aluguel;12;1;5
19563;33;56312;aluguel;2;0;9
23416;33;56400;FINANCIADA;3;0;6
22683;33;57000;FINANCIADA;4;0;5
22702;33;57000;FINANCIADA;7;0;7
23499;33;57000;FINANCIADA;3;1;8
18351;33;57492;aluguel;1;0;10
24296;33;71000;FINANCIADA;11;1;7
27880;33;71000;aluguel;17;1;6
28031;33;71000;FINANCIADA;4;0;9
18925;33;72000;aluguel;6;1;10
20896;33;72000;aluguel;9;0;5
24357;33;72000;FINANCIADA;;0;5
24361;33;72000;FINANCIADA;6;0;5
24437;33;72000;FINANCIADA;0;0;9
25454;33;72000;aluguel;3;0;5
28191;33;72000;FINANCIADA;6;0;5
28249;33;72000;FINANCIADA;;0;7
29015;33;72000;FINANCIADA;0;0;9
27976;33;72250;FINANCIADA;0;1;5
24465;33;72890;FINANCIADA;1;1;6
25417;33;73000;FINANCIADA;6;0;9
24530;33;74000;FINANCIADA;2;0;10
24714;33;74000;aluguel;3;0;8
19611;33;74400;aluguel;7;0;5
20015;33;74400;aluguel;15;0;9
28000;33;74400;aluguel;15;0;9
24715;33;74520;aluguel;4;0;10
24585;33;75000;FINANCIADA;;0;8
24606;33;75000;FINANCIADA;6;0;8
24614;33;75000;FINANCIADA;13;0;7
24629;33;75000;FINANCIADA;6;0;10
24671;33;75000;FINANCIADA;6;0;10
24676;33;75000;propria;5;0;5
24691;33;75000;FINANCIADA;2;0;9
24696;33;75000;FINANCIADA;17;1;8
24717;33;75000;aluguel;4;0;6
24747;33;75000;FINANCIADA;13;0;7
24759;33;75000;FINANCIADA;3;0;10
24765;33;75000;propria;17;0;7
25219;33;75000;FINANCIADA;2;0;9
25513;33;75000;aluguel;0;0;10
28744;33;75000;FINANCIADA;17;1;10
28982;33;75000;FINANCIADA;6;0;5
19604;33;75500;aluguel;5;0;5
29037;33;75653;aluguel;2;0;8
24788;33;75693;FINANCIADA;5;0;10
24821;33;76248;FINANCIADA;17;0;5
28528;33;76248;FINANCIADA;17;0;5
24844;33;77000;FINANCIADA;9;0;10
26064;33;77000;aluguel;7;0;7
17837;33;77100;aluguel;6;0;9
20295;33;78000;aluguel;5;0;7
24792;33;78000;aluguel;7;1;9
24878;33;78000;FINANCIADA;17;0;6
24880;33;78000;FINANCIADA;6;0;10
24899;33;78000;FINANCIADA;17;0;10
24931;33;78000;FINANCIADA;3;0;8
26537;33;79050;FINANCIADA;17;0;10
24984;33;79112;FINANCIADA;17;0;6
25874;33;79200;FINANCIADA;3;0;5
24991;33;79440;FINANCIADA;12;1;9
25006;33;79985;FINANCIADA;6;0;5
18079;33;80000;aluguel;0;0;8
18915;33;80000;aluguel;5;0;7
21906;33;80000;aluguel;10;0;6
22741;33;80000;aluguel;4;0;10
25092;33;80000;FINANCIADA;9;0;7
25094;33;80000;FINANCIADA;5;0;6
25126;33;80000;FINANCIADA;1;0;10
25137;33;80000;FINANCIADA;4;0;6
25161;33;80000;propria;12;0;7
28244;33;80000;FINANCIADA;9;0;8
18296;33;80001;aluguel;6;0;10
25209;33;81000;propria;4;0;8
28845;33;81000;FINANCIADA;2;0;9
25230;33;81804;FINANCIADA;4;0;8
21177;33;82000;aluguel;9;0;8
25242;33;82000;FINANCIADA;2;0;10
25251;33;82000;FINANCIADA;2;0;10
27538;33;82000;aluguel;5;0;7
29111;33;82000;FINANCIADA;2;0;6
21179;33;82150;aluguel;4;0;5
25276;33;82404;propria;8;1;7
18311;33;83000;aluguel;0;0;7
22549;33;83000;aluguel;5;0;8
25302;33;83000;FINANCIADA;14;0;6
25325;33;83200;FINANCIADA;18;0;7
18963;33;84000;aluguel;2;0;9
25348;33;84000;FINANCIADA;17;0;8
25385;33;84000;FINANCIADA;9;1;5
20301;33;84996;aluguel;2;0;6
24796;33;84996;aluguel;17;0;10
18425;33;85000;aluguel;16;0;10
21185;33;85000;aluguel;11;0;8
24799;33;85000;aluguel;0;0;5
25487;33;85000;FINANCIADA;0;1;7
25495;33;85000;FINANCIADA;12;0;8
20431;33;86000;aluguel;0;0;7
25549;33;86000;FINANCIADA;5;1;9
26201;33;86000;FINANCIADA;6;0;5
28422;33;86000;FINANCIADA;5;0;9
25591;33;87000;FINANCIADA;17;1;7
25594;33;87000;FINANCIADA;1;1;9
28322;33;87000;FINANCIADA;17;1;7
28849;33;87000;FINANCIADA;1;0;6
25610;33;87120;FINANCIADA;10;0;7
20925;33;87550;aluguel;0;1;7
25623;33;87895;FINANCIADA;4;0;9
20915;33;88000;aluguel;3;0;9
26356;33;88000;FINANCIADA;17;1;10
26406;33;88296;FINANCIADA;0;0;8
18462;33;89004;aluguel;2;1;6
18603;33;90000;aluguel;15;0;10
25609;33;90000;aluguel;0;0;6
25704;33;90000;FINANCIADA;5;0;8
25761;33;90000;FINANCIADA;4;0;6
25762;33;90000;FINANCIADA;12;0;7
25801;33;90000;FINANCIADA;0;0;7
25803;33;90000;FINANCIADA;5;0;5
25836;33;90000;FINANCIADA;5;0;5
26550;33;90000;aluguel;8;0;9
28038;33;90000;FINANCIADA;5;0;6
28927;33;90000;FINANCIADA;4;0;5
25878;33;91384;FINANCIADA;17;0;5
25906;33;92000;FINANCIADA;8;0;10
25907;33;92000;FINANCIADA;18;0;5
28679;33;92000;FINANCIADA;8;0;9
25015;33;92259;aluguel;2;0;7
18633;33;92500;aluguel;4;0;6
19615;33;93000;aluguel;1;0;7
25946;33;93000;FINANCIADA;0;0;6
22064;33;94000;aluguel;4;0;10
22565;33;94000;aluguel;4;0;6
25983;33;94896;FINANCIADA;2;0;7
19686;33;95000;aluguel;6;0;5
26016;33;95000;FINANCIADA;17;0;10
26022;33;95000;FINANCIADA;4;0;8
26027;33;95000;FINANCIADA;17;0;6
26031;33;95000;FINANCIADA;4;0;10
26067;33;95000;FINANCIADA;1;1;5
18443;33;96000;aluguel;14;0;10
26096;33;96000;FINANCIADA;5;0;7
26108;33;96000;FINANCIADA;0;0;9
26112;33;96000;FINANCIADA;4;0;7
26628;33;96000;FINANCIADA;11;1;10
28429;33;96000;FINANCIADA;0;0;5
28640;33;96000;FINANCIADA;5;0;7
25687;33;96053;aluguel;3;0;6
22069;33;97000;aluguel;4;0;5
26161;33;97000;FINANCIADA;15;0;8
26171;33;97000;FINANCIADA;0;0;6
29093;33;97000;aluguel;4;1;8
26179;33;97200;FINANCIADA;4;0;9
26180;33;97200;FINANCIADA;4;0;10
18448;33;98000;aluguel;2;0;5
26206;33;98000;FINANCIADA;3;0;10
29063;33;98000;aluguel;2;0;7
26213;33;98004;FINANCIADA;2;0;9
26227;33;98784;FINANCIADA;3;0;7
26235;33;99000;FINANCIADA;8;0;7
26240;33;99300;FINANCIADA;11;0;7
26249;33;99996;FINANCIADA;14;0;7
18128;33;100000;aluguel;1;0;9
18458;33;100000;aluguel;4;0;7
26276;33;100000;FINANCIADA;16;0;9
26305;33;100000;FINANCIADA;3;0;7
26311;33;100000;FINANCIADA;8;0;9
26352;33;100000;FINANCIADA;12;0;7
26361;33;100000;FINANCIADA;0;0;6
26370;33;100000;propria;3;0;10
26395;33;100000;FINANCIADA;2;0;6
26399;33;100000;FINANCIADA;1;0;8
28428;33;100000;FINANCIADA;1;0;9
26419;33;101000;FINANCIADA;8;0;7
28006;33;101000;FINANCIADA;8;0;5
20026;33;102000;aluguel;2;1;6
26440;33;102000;FINANCIADA;6;1;9
26445;33;102000;FINANCIADA;17;1;8
26458;33;102368;FINANCIADA;6;0;8
26468;33;102996;FINANCIADA;4;0;8
29008;33;102996;FINANCIADA;4;0;8
18604;33;103000;aluguel;17;1;6
26470;33;103000;FINANCIADA;5;0;10
28176;33;103000;aluguel;0;1;9
26347;33;103560;aluguel;5;0;5
23405;33;104000;aluguel;9;0;8
26490;33;104000;FINANCIADA;3;0;9
26497;33;104000;FINANCIADA;15;0;6
26512;33;105000;FINANCIADA;4;0;9
26551;33;105000;FINANCIADA;12;0;10
26558;33;105000;FINANCIADA;6;1;9
26567;33;106000;FINANCIADA;2;0;8
19625;33;108000;aluguel;11;0;5
26613;33;108000;FINANCIADA;17;0;7
26620;33;108000;FINANCIADA;17;1;6
26637;33;109000;FINANCIADA;;0;5
26639;33;109000;FINANCIADA;4;1;8
18980;33;110000;aluguel;3;1;9
20581;33;110000;aluguel;3;1;10
20582;33;110000;aluguel;0;0;6
25667;33;110000;aluguel;3;0;5
26675;33;110000;FINANCIADA;10;0;9
26698;33;110000;FINANCIADA;2;0;7
26717;33;110000;FINANCIADA;7;0;5
28635;33;110000;aluguel;3;1;9
26746;33;110004;FINANCIADA;15;0;7
26782;33;112732;propria;5;0;5
26788;33;113000;FINANCIADA;15;1;9
21227;33;113800;aluguel;8;0;9
26801;33;114000;FINANCIADA;0;0;5
26814;33;114000;FINANCIADA;2;0;9
26816;33;114400;FINANCIADA;3;0;5
26819;33;114996;FINANCIADA;0;0;5
22758;33;115000;aluguel;9;1;8
26823;33;115000;FINANCIADA;3;0;8
26839;33;115000;FINANCIADA;1;0;6
26842;33;115000;FINANCIADA;6;0;9
26860;33;115000;FINANCIADA;10;0;8
26866;33;115000;propria;2;0;5
28877;33;115000;FINANCIADA;10;0;10
26884;33;116000;FINANCIADA;5;0;7
27230;33;116000;FINANCIADA;2;0;5
26885;33;116004;FINANCIADA;12;0;9
26893;33;117000;FINANCIADA;17;0;6
26895;33;117000;FINANCIADA;2;0;8
27559;33;117300;FINANCIADA;3;0;5
27260;33;118000;FINANCIADA;12;1;7
27292;33;118000;FINANCIADA;5;1;9
18156;33;120000;aluguel;9;0;8
23694;33;120000;aluguel;1;0;5
26926;33;120000;FINANCIADA;3;0;7
26945;33;120000;FINANCIADA;14;0;9
26985;33;120000;FINANCIADA;6;0;5
26992;33;120000;FINANCIADA;4;0;8
26994;33;120000;FINANCIADA;3;0;8
27008;33;120000;FINANCIADA;17;0;9
27019;33;120000;propria;1;0;10
27086;33;120999;FINANCIADA;7;1;5
28817;33;120999;FINANCIADA;7;1;7
27091;33;121000;FINANCIADA;0;0;5
25685;33;123000;aluguel;5;0;7
28750;33;123000;aluguel;5;0;10
27119;33;124000;FINANCIADA;6;0;10
27125;33;124000;propria;10;1;6
18158;33;125000;aluguel;5;0;5
23692;33;125000;aluguel;0;0;8
27146;33;125000;FINANCIADA;17;0;7
27151;33;125000;FINANCIADA;8;0;9
27170;33;125000;FINANCIADA;2;0;5
27196;33;125000;propria;17;0;8
28733;33;125000;FINANCIADA;2;0;7
28130;33;125004;aluguel;3;0;8
27209;33;126000;FINANCIADA;17;0;7
18484;33;130000;aluguel;1;0;10
27263;33;130000;FINANCIADA;7;0;7
27294;33;130000;FINANCIADA;9;1;10
27691;33;130050;FINANCIADA;0;1;7
19057;33;132444;aluguel;4;0;9
27344;33;135000;FINANCIADA;13;0;7
27346;33;135000;FINANCIADA;6;0;9
27354;33;135000;propria;0;0;7
27363;33;135000;FINANCIADA;0;0;10
27366;33;135000;propria;0;0;8
28555;33;135000;propria;0;0;5
28734;33;135000;propria;0;0;7
17853;33;138000;aluguel;0;1;7
27579;33;138000;FINANCIADA;18;1;10
18610;33;140000;aluguel;2;0;9
27437;33;140000;FINANCIADA;8;0;6
27441;33;140000;FINANCIADA;14;0;10
27456;33;140000;FINANCIADA;2;0;6
27458;33;140000;FINANCIADA;6;0;6
28037;33;140000;FINANCIADA;6;0;9
28893;33;140000;FINANCIADA;14;0;5
18168;33;140004;aluguel;7;0;10
27486;33;143004;FINANCIADA;17;0;9
28624;33;143004;FINANCIADA;17;0;7
27492;33;144000;FINANCIADA;1;0;10
27508;33;144000;FINANCIADA;13;0;8
18917;33;145000;aluguel;5;0;6
27536;33;148000;FINANCIADA;17;1;5
27544;33;150000;FINANCIADA;17;0;7
27563;33;150000;FINANCIADA;12;0;9
27571;33;150000;FINANCIADA;0;0;7
27595;33;150000;propria;14;0;9
27597;33;150000;propria;17;0;7
27625;33;153000;FINANCIADA;11;1;5
27692;33;153000;FINANCIADA;1;1;9
23426;33;155000;aluguel;3;0;6
27644;33;156000;FINANCIADA;4;0;6
27705;33;158000;FINANCIADA;11;1;5
27672;33;160000;FINANCIADA;3;0;8
28470;33;160000;FINANCIADA;3;0;9
27730;33;163400;FINANCIADA;17;0;5
27711;33;170000;propria;15;0;5
28746;33;170000;propria;15;0;9
18145;33;170004;FINANCIADA;17;0;9
27713;33;172000;FINANCIADA;4;0;8
27725;33;175000;FINANCIADA;4;0;9
27736;33;178650;FINANCIADA;5;0;6
18095;33;180000;FINANCIADA;17;0;7
18106;33;180000;aluguel;0;0;6
18068;33;186996;FINANCIADA;0;1;8
18064;33;189000;FINANCIADA;5;0;7
18061;33;190000;FINANCIADA;10;0;10
27774;33;200000;FINANCIADA;5;0;9
27778;33;201000;FINANCIADA;3;1;7
27785;33;210000;FINANCIADA;17;0;7
17962;33;225000;FINANCIADA;12;0;10
27813;33;235000;FINANCIADA;3;0;6
27820;33;240000;propria;15;1;10
18200;33;248735;aluguel;4;1;6
17866;33;250000;aluguel;0;0;7
17902;33;285000;FINANCIADA;0;0;7
27859;33;300000;propria;8;1;7
27862;33;320000;FINANCIADA;2;0;5
17870;33;350000;FINANCIADA;0;1;10
17862;33;390000;FINANCIADA;8;0;8
17858;33;400000;FINANCIADA;9;0;10
28736;33;400000;FINANCIADA;9;0;6
27871;33;410000;FINANCIADA;3;0;5
17850;33;468000;FINANCIADA;14;1;10
21463;33;612000;aluguel;3;1;9
28634;33;612000;aluguel;3;1;10
27897;32;4200;aluguel;;0;9
21358;32;11688;aluguel;;1;10
18505;32;12000;aluguel;3;0;5
19647;32;12000;aluguel;2;0;7
21961;32;12000;aluguel;2;0;8
21970;32;12000;aluguel;2;0;9
23728;32;12000;aluguel;1;0;6
20046;32;13200;aluguel;2;0;9
19349;32;14400;aluguel;7;1;8
23190;32;15600;aluguel;4;0;5
23197;32;16800;aluguel;0;0;9
23199;32;16800;aluguel;0;1;7
18223;32;17000;propria;0;0;7
25920;32;17040;aluguel;;0;10
18262;32;18000;propria;0;0;6
20082;32;18000;aluguel;0;0;10
28296;32;18000;propria;0;0;6
19368;32;18072;aluguel;;0;7
23450;32;19000;aluguel;1;0;9
28268;32;19000;aluguel;1;0;10
23206;32;19200;aluguel;0;0;9
28357;32;19200;aluguel;0;0;6
20437;32;20000;aluguel;3;0;8
28248;32;20000;aluguel;3;0;7
19728;32;20004;aluguel;16;0;5
22860;32;20400;aluguel;2;0;6
23887;32;21120;aluguel;0;0;6
29082;32;21120;aluguel;0;0;10
18906;32;21360;aluguel;1;0;8
20104;32;21600;aluguel;4;0;10
21307;32;21600;aluguel;;1;7
23891;32;22000;aluguel;9;1;6
22195;32;22704;aluguel;4;0;8
20107;32;22800;aluguel;1;0;8
21802;32;22800;aluguel;1;0;5
